text,rumorID,tweetID,POS,NER,Category
الاعلان عن اكبر حصيلة يومية في لبنان منذ بدء انتشار فيروس كورونا 173 اصابة في اخر 24 ساعة.. ,AuFIN_011,1281185322165043203,"['الاعلان_NOUN', 'عن_ADP', 'اكبر_ADJ', 'حصيلة_NOUN', 'يومية_ADJ', 'في_ADP', 'لبنان_NOUN', 'منذ_ADP', 'بدء_NOUN', 'انتشار_NOUN', 'فيروس_NOUN', 'كورونا_X', '173_NUM', 'اصابة_NOUN', 'في_ADP', 'اخر_ADJ', '24_NUM', 'ساعة_NOUN', '._PUNCT', '._PUNCT']","['الاعلان_O', 'عن_O', 'اكبر_O', 'حصيلة_O', 'يومية_O', 'في_O', 'لبنان_S-LOC', 'منذ_O', 'بدء_O', 'انتشار_O', 'فيروس_O', 'كورونا_O', '173_O', 'اصابة_O', 'في_O', 'اخر_O', '24_O', 'ساعة_O', '._O', '._O']",health
"

. *عااااااااااجل* 

*الولايات المتحدة: المحكمة العليا تلغي التطعيم الشامل ـ فضيحة منذ 3 أسابيع*

 انتصارًا عظيمًا للحرية ، ألغت المحكمة العليا التطعيم الشامل. ",AuFIN_012,1403272697673568257,"['._PUNCT', '*_PUNCT', 'عااااااااااجل_ADJ', '*_PUNCT', '*_PUNCT', 'الولايات_NOUN', 'المتحدة_ADJ', ':_PUNCT', 'المحكمة_NOUN', 'العليا_ADJ', 'تلغي_VERB', 'التطعيم_NOUN', 'الشامل_ADJ', 'ـ_PUNCT', 'فضيحة_NOUN', 'منذ_ADP', '3_NUM', 'أسابيع_NOUN', '*_PUNCT', 'انتصارًا_NOUN', 'عظيمًا_ADJ', 'ل_ADP', 'الحرية_NOUN', '،_PUNCT', 'ألغت_VERB', 'المحكمة_NOUN', 'العليا_ADJ', 'التطعيم_NOUN', 'الشامل_ADJ', '._PUNCT']","['._O', '*_O', 'عااااااااااجل_O', '*_O', '*_O', 'الولايات_B-LOC', 'المتحدة_E-LOC', ':_O', 'المحكمة_O', 'العليا_O', 'تلغي_O', 'التطعيم_O', 'الشامل_O', 'ـ_O', 'فضيحة_O', 'منذ_O', '3_O', 'أسابيع_O', '*_O', 'انتصارًا_O', 'عظيمًا_O', 'للحرية_O', '،_O', 'ألغت_O', 'المحكمة_O', 'العليا_O', 'التطعيم_O', 'الشامل_O', '._O']",health
"تصريحات سابقة لوزير الصحة الجديد بعدم ارتداء الكمامة!
#الأردن #خبرني ",AuFIN_013,1376585652683337728,"['تصريحات_NOUN', 'سابقة_ADJ', 'ل_ADP', 'وزير_NOUN', 'الصحة_NOUN', 'الجديد_ADJ', 'ب_ADP', 'عدم_NOUN', 'ارتداء_NOUN', 'الكمامة_NOUN', '!_PUNCT', '#الأردن_ADP', '#خبرني_X']","['تصريحات_O', 'سابقة_O', 'لوزير_O', 'الصحة_O', 'الجديد_O', 'بعدم_O', 'ارتداء_O', 'الكمامة_O', '!_O', '#الأردن_O', '#خبرني_O']",health
"مسؤول #تونسي يُعلن انهزامه أمام #كورونا  
#شاهد_كورونا ",AuFIN_014,1410987880399388674,"['مسؤول_NOUN', '#تونسي_ADJ', 'يُعلن_VERB', 'انهزام_NOUN', 'ه_PRON', 'أمام_ADP', '#كورونا_X', '#شاهد_X', '_كورونا_X']","['مسؤول_O', '#تونسي_S-PER', 'يُعلن_O', 'انهزامه_O', 'أمام_O', '#كورونا_S-LOC', '#شاهد_O', '_كورونا_S-LOC']",health
"#عاجل \ المتحدث باسم وزارة الصحة برام الله كمال الشخرة: تسلمنا 2000 جرعة لقاح #كورونا من نوع ""موديرنا"" الأمريكي، وهذه الدفعة ستكون مخصصة الرئيس عباس واللجنة المركزية لفتح وكبار الشخصيات",AuFIN_015,1356262536535027716,"['<UNK>_PUNCT', 'عاجل_ADJ', '\\_PUNCT', 'المتحدث_NOUN', 'ب_ADP', 'اسم_NOUN', 'وزارة_NOUN', 'الصحة_NOUN', 'برام_X', 'الله_X', 'كمال_X', 'الشخرة_X', ':_PUNCT', 'تسلم_VERB', 'نا_PRON', '2000_NUM', 'جرعة_NOUN', 'ل_ADP', 'قاح_NOUN', '<UNK>كورو_X', 'نا_PRON', 'من_ADP', 'نوع_NOUN', '""_PUNCT', 'موديرنا_X', '""_PUNCT', 'الأمريكي_ADJ', '،_PUNCT', 'و_CCONJ', 'هٰذه_DET', 'الدفعة_NOUN', 'س_AUX', 'تكون_AUX', 'مخصصة_ADJ', 'الرئيس_NOUN', 'عباس_X', 'و_CCONJ', 'اللجنة_NOUN', 'المركزية_ADJ', 'ل_ADP', 'فتح_NOUN', 'و_CCONJ', 'كبار_ADJ', 'الشخصيات_NOUN']","['#عاجل_O', '\\_O', 'المتحدث_O', 'باسم_O', 'وزارة_O', 'الصحة_O', 'برام_B-PER', 'الله_I-PER', 'كمال_I-PER', 'الشخرة_E-PER', ':_O', 'تسلمنا_O', '2000_O', 'جرعة_O', 'لقاح_O', '#كورونا_S-PER', 'من_O', 'نوع_O', '""_O', 'موديرنا_S-MISC', '""_O', 'الأمريكي_O', '،_O', 'وهذه_O', 'الدفعة_O', 'ستكون_O', 'مخصصة_O', 'الرئيس_O', 'عباس_O', 'واللجنة_O', 'المركزية_O', 'لفتح_O', 'وكبار_O', 'الشخصيات_O']",health
"""الغارديان"" تحذر من تفشي #فيروس قاتل في #الصين إسمه ""نيباه"" ",AuFIN_016,1355808846619570176,"['""_PUNCT', 'الغارديان_X', '""_PUNCT', 'تحذر_VERB', 'من_ADP', 'تفشي_NOUN', '#فيروس_X', 'قاتل_NOUN', 'في_ADP', '#الصين_NOUN', 'اسم_NOUN', 'ه_PRON', '""_PUNCT', 'نيباه_X', '""_PUNCT']","['""_O', 'الغارديان_S-ORG', '""_O', 'تحذر_O', 'من_O', 'تفشي_O', '#فيروس_O', 'قاتل_O', 'في_O', '#الصين_S-LOC', 'إسمه_O', '""_O', 'نيباه_S-LOC', '""_O']",health
مصر ماتبي تعطي لقاح لمواطنينها دول الخليج تتكفل فيهم السعودية /سلطنة عمان /قطر رافضة تدخلهم إذن مافي غير الكويت بلد الانسانية تستقبلهم وتطعمهم شنو السر الغامض كويت تعامل مصر معاملة خاصة ,AuFIN_017,1390708921049001985,"['مصر_NOUN', 'ماتبي_X', 'تعطي_VERB', 'ل_ADP', 'قاح_NOUN', 'ل_ADP', 'مواطنين_NOUN', 'ها_PRON', 'دول_NOUN', 'الخليج_NOUN', 'تتكفل_VERB', 'في_ADP', 'هم_PRON', 'السعودية_NOUN', '/_PUNCT', 'سلطنة_NOUN', 'عمان_NOUN', '/_PUNCT', 'قطر_NOUN', 'رافضة_ADJ', 'تدخل_VERB', 'هم_PRON', 'إذن_X', 'مافي_X', 'غير_NOUN', 'الكويت_NOUN', 'بلد_NOUN', 'الانسانية_ADJ', 'تستقبل_VERB', 'هم_PRON', 'و_CCONJ', 'تطعم_VERB', 'هم_PRON', 'شنو_X', 'السر_NOUN', 'الغامض_ADJ', 'كويت_X', 'تعامل_VERB', 'مصر_NOUN', 'معاملة_NOUN', 'خاصة_ADJ']","['مصر_S-LOC', 'ماتبي_O', 'تعطي_O', 'لقاح_O', 'لمواطنينها_O', 'دول_O', 'الخليج_S-LOC', 'تتكفل_O', 'فيهم_O', 'السعودية_S-LOC', '/_O', 'سلطنة_O', 'عمان_S-LOC', '/_O', 'قطر_S-LOC', 'رافضة_O', 'تدخلهم_O', 'إذن_O', 'مافي_O', 'غير_O', 'الكويت_S-LOC', 'بلد_O', 'الانسانية_O', 'تستقبلهم_O', 'وتطعمهم_O', 'شنو_O', 'السر_O', 'الغامض_O', 'كويت_O', 'تعامل_O', 'مصر_S-LOC', 'معاملة_O', 'خاصة_O']",health
"مجلس الوزراء يحدد عطلة #عيد_الاضحى المبارك من الأحد ١٨ تموز الجاري حتى الخميس ٢٢ تموز مع فرض حظر شامل للتجوال...

#العراق",AuFIN_018,1413895812434829318,"['مجلس_NOUN', 'الوزراء_NOUN', 'يحدد_VERB', 'عطلة_NOUN', '#عيد_X', '_الاضحى_NOUN', 'المبارك_ADJ', 'من_ADP', 'الأحد_NOUN', '١٨_NUM', 'تموز_NOUN', 'الجاري_ADJ', 'حتى_ADP', 'الخميس_NOUN', '٢٢_NUM', 'تموز_NOUN', 'مع_ADP', 'فرض_NOUN', 'حظر_NOUN', 'شامل_ADJ', 'ل_ADP', 'التجوال_NOUN', '._PUNCT', '._PUNCT', '._PUNCT', '#العراق_NOUN']","['مجلس_B-ORG', 'الوزراء_E-ORG', 'يحدد_O', 'عطلة_O', '#عيد_O', '_الاضحى_O', 'المبارك_O', 'من_O', 'الأحد_O', '١٨_O', 'تموز_O', 'الجاري_O', 'حتى_O', 'الخميس_O', '٢٢_O', 'تموز_O', 'مع_O', 'فرض_O', 'حظر_O', 'شامل_O', 'للتجوال_O', '._O', '._O', '._O', '#العراق_S-LOC']",health
"تكريماً للكوادر الصحية وجهودها بمكافحة كورونا (كوفيد-19)، السلطات المصرية تصدر عملات معدنية خاصة تحمل عبارة ""فرق مصر الطبية"" مع صورة لعاملين بقطاع الصحة..
موظفو الصحة بمصر كانوا قد اشتكوا مراراً من نقص الإمدادات ووسائل الحماية ما يعرضهم لخطر الفيروس الذي خلّف ضحايا كثيرين بينهم. ",AuFIN_019,1360158005564755970,"['تكريماً_NOUN', 'ل_ADP', 'الكوادر_NOUN', 'الصحية_ADJ', 'و_CCONJ', 'جهود_NOUN', 'ها_PRON', 'ب_ADP', 'مكافحة_NOUN', 'كورونا_X', '(_PUNCT', 'كوفيد_X', '-_PUNCT', '19_NUM', ')_PUNCT', '،_PUNCT', 'السلطات_NOUN', 'المصرية_ADJ', 'تصدر_VERB', 'عملات_NOUN', 'معدنية_ADJ', 'خاصة_ADJ', 'تحمل_VERB', 'عبارة_NOUN', '""_PUNCT', 'فرق_NOUN', 'مصر_NOUN', 'الطبية_ADJ', '""_PUNCT', 'مع_ADP', 'صورة_NOUN', 'ل_ADP', 'عاملين_NOUN', 'ب_ADP', 'قطاع_NOUN', 'الصحة_NOUN', '._PUNCT', '._PUNCT', 'موظفو_NOUN', 'الصحة_NOUN', 'ب_ADP', 'مصر_NOUN', 'كانوا_VERB', 'قد_AUX', 'اشتكوا_VERB', 'مراراً_NOUN', 'من_ADP', 'نقص_NOUN', 'الإمدادات_NOUN', 'و_CCONJ', 'وسائل_NOUN', 'الحماية_NOUN', 'ما_DET', 'يعرض_VERB', 'هم_PRON', 'ل_ADP', 'خطر_NOUN', 'الفيروس_NOUN', 'الذي_DET', 'خلّف_VERB', 'ضحايا_NOUN', 'كثيرين_ADJ', 'بين_ADP', 'هم_PRON', '._PUNCT']","['تكريماً_O', 'للكوادر_O', 'الصحية_O', 'وجهودها_O', 'بمكافحة_O', 'كورونا_S-LOC', '(_O', 'كوفيد_S-LOC', '-_O', '19_O', ')_O', '،_O', 'السلطات_B-ORG', 'المصرية_E-ORG', 'تصدر_O', 'عملات_O', 'معدنية_O', 'خاصة_O', 'تحمل_O', 'عبارة_O', '""_O', 'فرق_O', 'مصر_S-LOC', 'الطبية_O', '""_O', 'مع_O', 'صورة_O', 'لعاملين_O', 'بقطاع_O', 'الصحة_O', '._O', '._O', 'موظفو_O', 'الصحة_O', 'بمصر_S-LOC', 'كانوا_O', 'قد_O', 'اشتكوا_O', 'مراراً_O', 'من_O', 'نقص_O', 'الإمدادات_O', 'ووسائل_O', 'الحماية_O', 'ما_O', 'يعرضهم_O', 'لخطر_O', 'الفيروس_O', 'الذي_O', 'خلّف_O', 'ضحايا_O', 'كثيرين_O', 'بينهم_O', '._O']",health
"معلومات وقائيه من اليونسيف بخصوص فايروس كورونا 
---------
1-فيروس كورونا كبير الحجم حيث يبلغ قطر الخلية 400- 500 الصغرى ولهذا السبب ""أي قناع يمنع دخوله  . 
2- فيروس كورونا لا يستقر في الهواء بل يهبط للارض لذلك فهو لا ينتقل بالهواء",AuFIN_020,1237428996868055040,"['معلومات_NOUN', 'و_CCONJ', 'قائي_NOUN', 'ه_PRON', 'من_ADP', 'اليونسيف_X', 'ب_ADP', 'خصوص_NOUN', 'فايروس_X', 'كورونا_X', '-_PUNCT', '-_PUNCT', '-_PUNCT', '-_PUNCT', '-_PUNCT', '-_PUNCT', '-_PUNCT', '-_PUNCT', '-_PUNCT', '1_NUM', '-_PUNCT', 'فيروس_X', 'كورونا_X', 'كبير_ADJ', 'الحجم_NOUN', 'حيث_CCONJ', 'يبلغ_VERB', 'قطر_NOUN', 'الخلية_NOUN', '400_NUM', '-_PUNCT', '500_NUM', 'الصغرى_ADJ', 'و_CCONJ', 'ل_ADP', 'هٰذا_DET', 'السبب_NOUN', '""_PUNCT', 'أي_ADJ', 'قناع_NOUN', 'يمنع_VERB', 'دخول_NOUN', 'ه_PRON', '._PUNCT', '2_NUM', '-_PUNCT', 'ف_CCONJ', 'يروس_VERB', 'كورونا_X', 'لا_PART', 'يستقر_VERB', 'في_ADP', 'الهواء_NOUN', 'بل_CCONJ', 'يهبط_VERB', 'ل_ADP', 'الأرض_NOUN', 'ل_ADP', 'ذٰلك_DET', 'ف_CCONJ', 'هو_PRON', 'لا_PART', 'ينتقل_VERB', 'بالهواء_NOUN']","['معلومات_O', 'وقائيه_O', 'من_O', 'اليونسيف_O', 'بخصوص_O', 'فايروس_B-ORG', 'كورونا_E-ORG', '-_O', '-_O', '-_O', '-_O', '-_O', '-_O', '-_O', '-_O', '-_O', '1_O', '-_O', 'فيروس_O', 'كورونا_O', 'كبير_O', 'الحجم_O', 'حيث_O', 'يبلغ_O', 'قطر_O', 'الخلية_O', '400_O', '-_O', '500_O', 'الصغرى_O', 'ولهذا_O', 'السبب_O', '""_O', 'أي_O', 'قناع_O', 'يمنع_O', 'دخوله_O', '._O', '2_O', '-_O', 'فيروس_O', 'كورونا_O', 'لا_O', 'يستقر_O', 'في_O', 'الهواء_O', 'بل_O', 'يهبط_O', 'للارض_O', 'لذلك_O', 'فهو_O', 'لا_O', 'ينتقل_O', 'بالهواء_O']",health
ريال مدريد سيلعب في الدوري الإنجليزي …كواليس ستعرفها للمرة الأولى  ,AuFIN_021,1426488403336470530,"['ريال_X', 'مدريد_X', 'س_AUX', 'يلعب_VERB', 'في_ADP', 'الدوري_NOUN', 'الإنجليزي_ADJ', '…كواليس_X', 'س_AUX', 'تعرف_VERB', 'ها_PRON', 'ل_ADP', 'المرة_NOUN', 'الأولى_ADJ']","['ريال_B-ORG', 'مدريد_E-ORG', 'سيلعب_O', 'في_O', 'الدوري_B-MISC', 'الإنجليزي_I-MISC', '…كواليس_E-MISC', 'ستعرفها_O', 'للمرة_O', 'الأولى_O']",sports
"وفاة رابح سعدان المدرب السابق للمنتخب الجزائري 
انا لله وانا اليه راجعون
تعازينا الحارة لكل الإخوة في وطننا الثاني الجزائر ",AuFIN_022,1423756887410061315,"['و_CCONJ', 'فاة_VERB', 'رابح_X', 'سعدان_X', 'المدرب_NOUN', 'السابق_ADJ', 'ل_ADP', 'المنتخب_NOUN', 'الجزائري_ADJ', 'إن_SCONJ', 'نا_PRON', 'ل_ADP', 'اللٰه_NOUN', 'وانا_X', 'إلي_ADP', 'ه_PRON', 'راجعون_VERB', 'تعازي_NOUN', 'نا_PRON', 'الحارة_NOUN', 'ل_ADP', 'كل_NOUN', 'الإخوة_NOUN', 'في_ADP', 'و_CCONJ', 'طن_NOUN', 'نا_PRON', 'الثاني_ADJ', 'الجزائر_NOUN']","['وفاة_O', 'رابح_B-PER', 'سعدان_E-PER', 'المدرب_O', 'السابق_O', 'للمنتخب_B-ORG', 'الجزائري_E-ORG', 'انا_O', 'لله_O', 'وانا_O', 'اليه_O', 'راجعون_O', 'تعازينا_O', 'الحارة_O', 'لكل_O', 'الإخوة_O', 'في_O', 'وطننا_O', 'الثاني_O', 'الجزائر_S-LOC']",sports
بكل فخر صنع في مصر  رامي السبيعي اول مصري واول عربي يفوز بمستر اولمبيا في التاريخ مبروك لمصر والعرب #بيج_رامي ,AuFIN_023,1340517478628208642,"['بكل_NOUN', 'فخر_NOUN', 'صنع_VERB', 'في_ADP', 'مصر_NOUN', 'رامي_X', 'السبيعي_X', 'اول_ADJ', 'مصري_ADJ', 'واول_CCONJ', 'عربي_ADJ', 'يفوز_VERB', 'ب_ADP', 'مستر_NOUN', 'اولمبيا_X', 'في_ADP', 'التاريخ_NOUN', 'مبروك_ADJ', 'ل_ADP', 'مصر_NOUN', 'و_CCONJ', 'العرب_NOUN', '#بيج_رامي_X']","['بكل_O', 'فخر_O', 'صنع_O', 'في_O', 'مصر_S-LOC', 'رامي_B-PER', 'السبيعي_E-PER', 'اول_O', 'مصري_O', 'واول_O', 'عربي_O', 'يفوز_O', 'بمستر_B-PER', 'اولمبيا_E-PER', 'في_O', 'التاريخ_O', 'مبروك_O', 'لمصر_S-LOC', 'والعرب_S-PER', '#بيج_رامي_S-PER']",sports
خبر سار لجماهير الاهلي.. بي ان سبورت تختار احمد الطيب للتعليق علي مباراة الاهلي والدحيل ف افتتاح كاس العالم للاندية ,AuFIN_024,1355061889122889729,"['خبر_NOUN', 'سار_ADJ', 'ل_ADP', 'جماهير_NOUN', 'الاهلي_X', '._PUNCT', '._PUNCT', 'بي_X', 'ان_X', 'سبورت_X', 'تختار_VERB', 'احمد_X', 'الطيب_X', 'ل_ADP', 'التعليق_NOUN', 'علي_ADP', 'مباراة_NOUN', 'الاهلي_X', 'و_CCONJ', 'الدحيل_NOUN', 'ف_CCONJ', 'افتتاح_NOUN', 'كاس_NOUN', 'العالم_NOUN', 'ل_ADP', 'الأندية_NOUN']","['خبر_O', 'سار_O', 'لجماهير_O', 'الاهلي_O', '._O', '._O', 'بي_O', 'ان_O', 'سبورت_S-ORG', 'تختار_O', 'احمد_B-PER', 'الطيب_E-PER', 'للتعليق_O', 'علي_O', 'مباراة_O', 'الاهلي_O', 'والدحيل_O', 'ف_O', 'افتتاح_O', 'كاس_O', 'العالم_O', 'للاندية_O']",sports
عااااااااجل مؤمن زكريا يعلنها منذ قليل سيعود لتدريبات النادي الاهلي يوم 1مارس  ,AuFIN_025,1363856745303576579,"['عااااااااجل_ADJ', 'مؤمن_ADJ', 'زكريا_X', 'يعلن_VERB', 'ها_PRON', 'منذ_ADP', 'قليل_NOUN', 'س_AUX', 'يعود_VERB', 'ل_ADP', 'تدريبات_NOUN', 'النادي_NOUN', 'الاهلي_X', 'يوم_NOUN', '1مارس_NOUN']","['عااااااااجل_O', 'مؤمن_O', 'زكريا_O', 'يعلنها_O', 'منذ_O', 'قليل_O', 'سيعود_O', 'لتدريبات_O', 'النادي_O', 'الاهلي_O', 'يوم_O', '1مارس_O']",sports
توريس جوميز عضو مجلس إدارة ريال مدريد : النادي الاهلي المصري يسبق ريال مدريد في عدد البطولات القارية خلال القرن الحالي .. اصبح لدينا منافس قوي علي عدد الالقاب ,AuFIN_026,1398597390744047619,"['توريس_X', 'جوميز_X', 'عضو_NOUN', 'مجلس_NOUN', 'إدارة_NOUN', 'ريال_X', 'مدريد_X', ':_PUNCT', 'النادي_NOUN', 'الاهلي_X', 'المصري_ADJ', 'يسبق_VERB', 'ريال_X', 'مدريد_X', 'في_ADP', 'عدد_NOUN', 'البطولات_NOUN', 'القارية_ADJ', 'خلال_ADP', 'القرن_NOUN', 'الحالي_ADJ', '._PUNCT', '._PUNCT', 'اصبح_VERB', 'لدي_ADP', 'نا_PRON', 'منافس_NOUN', 'قوي_ADJ', 'علي_ADP', 'عدد_NOUN', 'الالقاب_NOUN']","['توريس_B-PER', 'جوميز_E-PER', 'عضو_O', 'مجلس_B-ORG', 'إدارة_I-ORG', 'ريال_I-ORG', 'مدريد_E-ORG', ':_O', 'النادي_B-ORG', 'الاهلي_I-ORG', 'المصري_E-ORG', 'يسبق_O', 'ريال_B-ORG', 'مدريد_E-ORG', 'في_O', 'عدد_O', 'البطولات_O', 'القارية_O', 'خلال_O', 'القرن_O', 'الحالي_O', '._O', '._O', 'اصبح_O', 'لدينا_O', 'منافس_O', 'قوي_O', 'علي_O', 'عدد_O', 'الالقاب_O']",sports
"إجبار الاسطورة كريستيانو على إرتداء شارة دعم المثليين الليله امام المنتخب الفرنسي [SkySport].

*لكن* الدون كان له كلمته  كالعادة

عاجل من BBC |

""رونالدو رفض ارتداء شارة المثليين وقال انا مستعد لتلقي اي عقوبة"".

CC إلى باقي الأندية ",AuFIN_027,1407787744332496901,"['إجبار_NOUN', 'الاسطورة_NOUN', 'كريستيانو_X', 'على_ADP', 'إرتداء_NOUN', 'شارة_NOUN', 'دعم_NOUN', 'المثليين_NOUN', 'الليله_X', 'امام_ADP', 'المنتخب_NOUN', 'الفرنسي_ADJ', '[SkySport]_PUNCT', '._PUNCT', '*_PUNCT', 'لكن_CCONJ', '*_PUNCT', 'الدون_NOUN', 'كان_VERB', 'ل_ADP', 'ه_PRON', 'كلمته_NOUN', 'كالعادة_NOUN', 'عاجل_ADJ', 'من_ADP', 'BBC_X', '|_PUNCT', '""_PUNCT', 'رونالدو_X', 'رفض_VERB', 'ارتداء_NOUN', 'شارة_NOUN', 'المثليين_NOUN', 'و_CCONJ', 'قال_VERB', 'انا_X', 'مستعد_ADJ', 'ل_ADP', 'تلقي_NOUN', 'اي_ADJ', 'عقوبة_NOUN', '""_PUNCT', '._PUNCT', 'CC_X', 'إلى_ADP', 'باقي_ADJ', 'الأندية_NOUN']","['إجبار_O', 'الاسطورة_O', 'كريستيانو_S-PER', 'على_O', 'إرتداء_O', 'شارة_O', 'دعم_O', 'المثليين_O', 'الليله_O', 'امام_O', 'المنتخب_B-ORG', 'الفرنسي_E-ORG', '[SkySport]_O', '._O', '*_O', 'لكن_O', '*_O', 'الدون_O', 'كان_O', 'له_O', 'كلمته_O', 'كالعادة_O', 'عاجل_O', 'من_O', 'BBC_O', '|_O', '""_O', 'رونالدو_S-PER', 'رفض_O', 'ارتداء_O', 'شارة_O', 'المثليين_O', 'وقال_O', 'انا_O', 'مستعد_O', 'لتلقي_O', 'اي_O', 'عقوبة_O', '""_O', '._O', 'CC_S-MISC', 'إلى_O', 'باقي_O', 'الأندية_O']",sports
عاجل إيقاف الحكم الجزائري  مصطفي غربال بتهمه الرشوة في نهائي دوري أبطال إفريقيا ,AuFIN_028,1338041390173999104,"['عاجل_ADJ', 'إيقاف_NOUN', 'الحكم_NOUN', 'الجزائري_ADJ', 'مصطفي_X', 'غربال_X', 'ب_ADP', 'تهم_NOUN', 'ه_PRON', 'الرشوة_NOUN', 'في_ADP', 'نهائي_NOUN', 'دوري_NOUN', 'أبطال_NOUN', 'إفريقيا_X']","['عاجل_O', 'إيقاف_O', 'الحكم_O', 'الجزائري_O', 'مصطفي_B-PER', 'غربال_E-PER', 'بتهمه_O', 'الرشوة_O', 'في_O', 'نهائي_B-MISC', 'دوري_I-MISC', 'أبطال_I-MISC', 'إفريقيا_E-MISC']",sports
ريال بيتيس قدموا عرضاً للتوقيع مع الحارس المصري محمد الشناوي من نادي الأهلي المصري . ,AuFIN_029,1351816813257117696,"['ريال_X', 'بيتيس_X', 'قدموا_VERB', 'عرضاً_NOUN', 'ل_ADP', 'التوقيع_NOUN', 'مع_ADP', 'الحارس_NOUN', 'المصري_ADJ', 'محمد_X', 'الشناوي_X', 'من_ADP', 'نادي_X', 'الأهلي_NOUN', 'المصري_ADJ', '._PUNCT']","['ريال_B-ORG', 'بيتيس_E-ORG', 'قدموا_O', 'عرضاً_O', 'للتوقيع_O', 'مع_O', 'الحارس_O', 'المصري_O', 'محمد_B-PER', 'الشناوي_E-PER', 'من_O', 'نادي_B-ORG', 'الأهلي_I-ORG', 'المصري_E-ORG', '._O']",sports
"أبو تريكة يبزق الحقيقة في وجه الهالوينيون العرب .. 

#الهالوين ",AuFIN_030,1455443535369494529,"['أبو_X', 'تريكة_X', 'يبزق_VERB', 'الحقيقة_NOUN', 'في_ADP', 'وجه_NOUN', 'الهالوينيون_NOUN', 'العرب_ADJ', '._PUNCT', '._PUNCT', '#الهالوين_X']","['أبو_B-PER', 'تريكة_E-PER', 'يبزق_O', 'الحقيقة_O', 'في_O', 'وجه_O', 'الهالوينيون_B-PER', 'العرب_E-PER', '._O', '._O', '#الهالوين_S-LOC']",sports
أعضاء مجلس الأمه الكويتي يوقعون على ورقه ضد إتفاقية السلام بين الإمارات وإسرائيل ..وعرگة بالعگل بين النواب الشيعة والسلفين ..الشيعة ضد التطبيع والسلفين مع اسرائيل .. ,AuFIN_031,1296416404581883905,"['أعضاء_NOUN', 'مجلس_NOUN', 'الأمه_NOUN', 'الكويتي_ADJ', 'يوقعون_VERB', 'على_ADP', 'و_CCONJ', 'رق_NOUN', 'ه_PRON', 'ضد_ADP', 'إتفاقية_NOUN', 'السلام_NOUN', 'بين_ADP', 'الإمارات_NOUN', 'و_CCONJ', 'إسرائيل_NOUN', '._PUNCT', '._PUNCT', 'و_CCONJ', 'عر<UNK>ة_NOUN', 'ب_ADP', 'الع<UNK>ل_NOUN', 'بين_ADP', 'النواب_NOUN', 'الشيعة_NOUN', 'و_CCONJ', 'السلفين_NOUN', '._PUNCT', '._PUNCT', 'الشيعة_NOUN', 'ضد_ADP', 'التطبيع_NOUN', 'و_CCONJ', 'السلفين_NOUN', 'مع_ADP', 'اسرائيل_NOUN', '._PUNCT', '._PUNCT']","['أعضاء_O', 'مجلس_B-ORG', 'الأمه_I-ORG', 'الكويتي_E-ORG', 'يوقعون_O', 'على_O', 'ورقه_O', 'ضد_O', 'إتفاقية_O', 'السلام_O', 'بين_O', 'الإمارات_S-LOC', 'وإسرائيل_S-LOC', '._O', '._O', 'وعرگة_O', 'بالعگل_O', 'بين_O', 'النواب_O', 'الشيعة_S-PER', 'والسلفين_S-PER', '._O', '._O', 'الشيعة_S-PER', 'ضد_O', 'التطبيع_O', 'والسلفين_O', 'مع_O', 'اسرائيل_S-LOC', '._O', '._O']",politics
"الولايات المتحدة توافق على بيع الكويت 4 طائرات اباتشي ب 4 مليار دولار .. والله لو تسقطون قروض للكويتين افضل منها 
4 طائرات راح  تحمينا مثلا  وسعرها عالى ليش شارينهم مع طيارين الأمريكين او شنو 
#اسقاط_القروض_لليوم_752 ",AuFIN_032,1344295131764162561,"['الولايات_NOUN', 'المتحدة_ADJ', 'توافق_VERB', 'على_ADP', 'بيع_NOUN', 'الكويت_NOUN', '4_NUM', 'طائرات_NOUN', 'اباتشي_X', 'ب_ADP', '4_NUM', 'مليار_NUM', 'دولار_NOUN', '._PUNCT', '._PUNCT', 'و_CCONJ', 'اللٰه_NOUN', 'لو_CCONJ', 'تسقطون_VERB', 'قروض_X', 'ل_ADP', 'الكويتين_NOUN', 'افضل_ADJ', 'من_ADP', 'ها_PRON', '4_NUM', 'طائرات_NOUN', 'راح_PART', 'تحمي_VERB', 'نا_PRON', 'مثلا_NOUN', 'و_CCONJ', 'سعر_NOUN', 'ها_PRON', 'عالى_ADJ', 'ليش_X', 'شارين_NOUN', 'هم_PRON', 'مع_ADP', 'طيارين_NOUN', 'الأمريكين_ADJ', 'او_CCONJ', 'شنو_X', '<UNK>_PUNCT', 'إسقاط_NOUN', '_القروض_NOUN', '_لليوم_X', '_752_NUM']","['الولايات_B-LOC', 'المتحدة_E-LOC', 'توافق_O', 'على_O', 'بيع_O', 'الكويت_S-LOC', '4_O', 'طائرات_O', 'اباتشي_O', 'ب_O', '4_O', 'مليار_O', 'دولار_S-MISC', '._O', '._O', 'والله_O', 'لو_O', 'تسقطون_O', 'قروض_O', 'للكويتين_O', 'افضل_O', 'منها_O', '4_O', 'طائرات_O', 'راح_O', 'تحمينا_O', 'مثلا_O', 'وسعرها_O', 'عالى_O', 'ليش_O', 'شارينهم_O', 'مع_O', 'طيارين_O', 'الأمريكين_O', 'او_O', 'شنو_O', '#اسقاط_O', '_القروض_O', '_لليوم_O', '_752_O']",politics
